date,close,volume,open,high,low,symbol
2023-08-04,327.78,23741480,331.88,335.14,327.24,MSFT
2023-08-03,326.66,18360350,326.0,329.88,325.95,MSFT
2023-08-02,327.5,27761260,333.63,333.63,326.3551,MSFT
2023-08-01,336.34,18381250,335.19,338.54,333.7,MSFT
2023-07-31,335.92,25446020,336.92,337.695,333.36,MSFT
2023-07-28,338.37,28484870,333.67,340.01,333.17,MSFT
2023-07-27,330.72,39635260,340.48,341.33,329.05,MSFT
2023-07-26,337.77,58383700,341.44,344.67,333.11,MSFT
2023-07-25,350.98,41637740,347.11,351.89,345.07,MSFT
2023-07-24,345.11,26719210,345.85,346.92,342.31,MSFT
2023-07-21,343.77,69405380,349.15,350.3,339.83,MSFT
2023-07-20,346.87,33778400,353.57,357.97,345.37,MSFT
2023-07-19,355.08,39732900,361.75,362.46,352.435,MSFT
2023-07-18,359.49,64872710,345.83,366.78,342.17,MSFT
2023-07-17,345.73,20363930,345.678,346.99,342.2,MSFT
2023-07-14,345.24,28352730,347.59,351.43,344.31,MSFT
2023-07-13,342.66,20567160,339.56,343.74,339.02,MSFT
2023-07-12,337.2,29995260,336.6,341.652,335.67,MSFT
2023-07-11,332.47,26698220,331.06,332.86,327.0,MSFT
2023-07-10,331.83,32791450,334.6,335.23,327.59,MSFT
2023-07-07,337.22,21214820,339.32,341.79,337.0,MSFT
2023-07-06,341.27,28195530,337.3,342.99,335.5,MSFT
2023-07-05,338.15,18172380,335.09,341.65,334.7276,MSFT
2023-07-03,337.99,12484240,339.19,340.9,336.571,MSFT
2023-06-30,340.54,26832760,337.75,342.73,337.2,MSFT
2023-06-29,335.05,16997040,334.71,336.11,332.62,MSFT
2023-06-28,335.85,20259520,334.66,337.98,333.81,MSFT
2023-06-27,334.57,24354110,331.86,336.15,329.3,MSFT
2023-06-26,328.6,21520580,333.72,336.11,328.49,MSFT
2023-06-23,335.02,23146900,334.36,337.96,333.45,MSFT
2023-06-22,339.71,23556760,334.12,340.12,333.34,MSFT
2023-06-21,333.56,25117800,336.37,337.73,332.07,MSFT
2023-06-20,338.05,26375410,339.31,342.08,335.86,MSFT
2023-06-16,342.33,46551990,351.32,351.47,341.95,MSFT
2023-06-15,348.1,38899080,337.48,349.84,337.2,MSFT
2023-06-14,337.34,26003790,334.34,339.04,332.81,MSFT
2023-06-13,334.29,22951280,334.465,336.98,330.39,MSFT
2023-06-12,331.85,24306750,328.58,332.0999,325.16,MSFT
2023-06-09,326.79,22528950,324.99,329.99,324.41,MSFT
2023-06-08,325.26,23277710,323.935,326.64,323.35,MSFT
2023-06-07,323.38,40717130,331.65,334.49,322.5,MSFT
2023-06-06,333.68,20396220,335.33,335.37,332.17,MSFT
2023-06-05,335.94,21307050,335.22,338.5599,334.6601,MSFT
2023-06-02,335.4,25873770,334.247,337.5,332.55,MSFT
2023-06-01,332.58,26773850,325.93,333.53,324.72,MSFT
2023-05-31,328.39,45950550,332.29,335.94,327.33,MSFT
2023-05-30,331.21,29503070,335.23,335.74,330.52,MSFT
2023-05-26,332.89,36630630,324.02,333.4,323.88,MSFT
2023-05-25,325.92,43301740,323.24,326.9,320.0,MSFT
2023-05-24,313.85,23384890,314.73,316.5,312.61,MSFT
2023-05-23,315.26,30797170,320.03,322.72,315.25,MSFT
2023-05-22,321.18,24115660,318.6,322.59,318.01,MSFT
2023-05-19,318.34,27546700,316.74,318.75,316.37,MSFT
2023-05-18,318.52,27275990,314.53,319.04,313.72,MSFT
2023-05-17,314.0,24315010,312.29,314.43,310.74,MSFT
2023-05-16,311.74,26730350,309.83,313.71,309.83,MSFT
2023-05-15,309.46,16336550,309.095,309.905,307.59,MSFT
2023-05-12,308.97,19774700,310.55,310.65,306.6,MSFT
2023-05-11,310.11,31680180,310.1,311.12,306.2601,MSFT
2023-05-10,312.31,30078040,308.62,313.0,307.67,MSFT
2023-05-09,307.0,21340830,308.0,310.04,306.31,MSFT
2023-05-08,308.65,21318610,310.13,310.2,306.09,MSFT
2023-05-05,310.65,28197050,305.72,311.97,304.27,MSFT
2023-05-04,305.41,22519910,306.24,307.7626,303.4,MSFT
2023-05-03,304.4,22360750,306.62,308.61,304.09,MSFT
2023-05-02,305.41,26404430,307.76,309.18,303.91,MSFT
2023-05-01,305.56,21294120,306.97,308.6,305.15,MSFT
2023-04-28,307.26,36469610,304.01,308.93,303.31,MSFT
2023-04-27,304.83,46462640,295.97,305.2,295.25,MSFT
2023-04-26,295.37,64599180,296.7,299.57,292.73,MSFT
2023-04-25,275.42,45772240,279.51,281.6,275.37,MSFT
2023-04-24,281.77,26611010,282.09,284.95,278.72,MSFT
2023-04-21,285.76,21676390,285.01,286.27,283.0608,MSFT
2023-04-20,286.11,23244360,285.25,289.03,285.08,MSFT
2023-04-19,288.45,17150270,285.99,289.05,284.54,MSFT
2023-04-18,288.37,20161850,291.57,291.755,287.01,MSFT
2023-04-17,288.8,23836220,289.93,291.6,286.16,MSFT
2023-04-14,286.14,20987920,287.0,288.48,283.69,MSFT
2023-04-13,289.84,24222680,283.59,289.9,283.17,MSFT
2023-04-12,283.49,27403430,284.79,287.01,281.96,MSFT
2023-04-11,282.83,27276590,285.75,285.98,281.64,MSFT
2023-04-10,289.39,23102990,289.208,289.6,284.71,MSFT
2023-04-06,291.6,29770330,283.21,292.08,282.03,MSFT
2023-04-05,284.34,22064770,285.85,287.15,282.92,MSFT
2023-04-04,287.18,25824300,287.23,290.4499,285.67,MSFT
2023-04-03,287.23,24883340,286.52,288.27,283.95,MSFT
2023-03-31,288.3,32765980,283.73,289.27,283.0,MSFT
2023-03-30,284.05,25053410,284.23,284.46,281.48,MSFT
2023-03-29,280.51,25087030,278.96,281.1398,278.41,MSFT
2023-03-28,275.23,21878650,275.79,276.14,272.0451,MSFT
2023-03-27,276.38,26840210,280.5,281.4589,275.52,MSFT
2023-03-24,280.57,28199960,277.24,280.63,275.28,MSFT
2023-03-23,277.66,36610880,277.94,281.06,275.2,MSFT
2023-03-22,272.29,34873330,273.4,281.04,272.18,MSFT
2023-03-21,273.78,34558700,274.88,275.0,269.5191,MSFT
2023-03-20,272.23,43466650,276.98,277.48,269.85,MSFT
2023-03-17,279.43,69527370,278.26,283.33,276.3201,MSFT
2023-03-16,276.2,54832140,265.205,276.56,263.28,MSFT
2023-03-15,265.44,46028050,259.98,266.48,259.21,MSFT
2023-03-14,260.79,33620290,256.75,261.07,255.86,MSFT
2023-03-13,253.92,33339720,247.4,257.91,245.73,MSFT
2023-03-10,248.59,28333930,251.08,252.79,247.6,MSFT
2023-03-09,252.32,26653390,255.82,259.56,251.58,MSFT
2023-03-08,253.7,17340220,254.04,254.5417,250.81,MSFT
2023-03-07,254.15,21473180,256.3,257.69,253.39,MSFT
2023-03-06,256.87,24109850,256.425,260.12,255.98,MSFT
2023-03-03,255.29,30760140,252.19,255.62,251.39,MSFT
2023-03-02,251.11,24833650,246.55,251.4,245.61,MSFT
2023-03-01,246.27,27565260,250.76,250.93,245.79,MSFT
2023-02-28,249.42,22490950,249.07,251.49,248.73,MSFT
2023-02-27,250.16,21190040,252.46,252.82,249.39,MSFT
2023-02-24,249.22,24990910,249.96,251.0,248.1,MSFT
2023-02-23,254.77,29219100,255.56,256.84,250.48,MSFT
2023-02-22,251.51,22491060,254.09,254.34,250.34,MSFT
2023-02-21,252.67,28397440,254.48,255.49,251.59,MSFT
2023-02-17,258.06,30000060,259.39,260.09,256.0,MSFT
2023-02-16,262.15,29603620,264.02,266.74,261.9,MSFT
2023-02-15,269.32,28962160,268.32,270.73,266.18,MSFT
2023-02-14,272.17,37047920,272.67,274.97,269.28,MSFT
2023-02-13,271.32,44630920,267.64,274.6,267.15,MSFT
2023-02-10,263.1,25818490,261.53,264.09,260.662,MSFT
2023-02-09,263.62,42375100,273.8,273.98,262.8,MSFT
2023-02-08,266.73,54686050,273.2,276.76,266.21,MSFT
2023-02-07,267.56,50841370,260.53,268.775,260.08,MSFT
2023-02-06,256.77,22518000,257.44,258.3,254.78,MSFT
2023-02-03,258.35,29077260,259.542,264.2,257.1,MSFT
2023-02-02,264.6,39940440,258.82,264.69,257.25,MSFT
2023-02-01,252.75,31259910,248.0,255.18,245.47,MSFT
2023-01-31,247.81,26541070,243.45,247.95,242.945,MSFT
2023-01-30,242.71,25867370,244.51,245.6,242.2,MSFT
2023-01-27,248.16,26498940,248.99,249.83,246.83,MSFT
2023-01-26,248.0,33454490,243.65,248.31,242.0,MSFT
2023-01-25,240.61,66526640,234.48,243.3,230.9,MSFT
2023-01-24,242.04,40234440,242.5,243.95,240.44,MSFT
2023-01-23,242.58,31933950,241.1,245.165,239.65,MSFT
2023-01-20,240.22,35389810,234.855,240.74,234.51,MSFT
2023-01-19,231.93,28623030,233.78,235.52,230.68,MSFT
2023-01-18,235.81,30028690,241.565,242.38,235.52,MSFT
2023-01-17,240.35,29831260,237.97,240.91,237.09,MSFT
2023-01-13,239.23,21333270,237.002,239.37,234.92,MSFT
2023-01-12,238.51,27269490,235.26,239.9,233.56,MSFT
2023-01-11,235.77,28669330,231.29,235.95,231.11,MSFT
2023-01-10,228.85,27033880,227.755,231.31,227.33,MSFT
2023-01-09,227.12,27369780,226.45,231.2366,226.41,MSFT
2023-01-06,224.93,43613570,223.0,225.7601,219.35,MSFT
2023-01-05,222.31,39585620,227.2,227.55,221.7602,MSFT
2023-01-04,229.1,50623390,232.275,232.87,225.96,MSFT
2023-01-03,239.58,25740040,243.08,245.75,237.4,MSFT
2022-12-30,239.82,21938470,238.21,239.96,236.66,MSFT
2022-12-29,241.01,19770690,235.65,241.92,235.65,MSFT
2022-12-28,234.53,17457100,236.89,239.72,234.17,MSFT
2022-12-27,236.96,16688650,238.7,238.93,235.83,MSFT
2022-12-23,238.73,21206980,236.11,238.87,233.9428,MSFT
2022-12-22,238.19,28651660,241.255,241.99,233.87,MSFT
2022-12-21,244.43,23690610,241.69,245.615,240.11,MSFT
2022-12-20,241.8,25150800,239.4,242.91,238.42,MSFT
2022-12-19,240.45,29696440,244.86,245.21,238.71,MSFT
2022-12-16,244.69,86101990,248.55,249.84,243.51,MSFT
2022-12-15,249.01,35568090,253.72,254.2,247.34,MSFT
2022-12-14,257.22,35410930,257.13,262.588,254.31,MSFT
2022-12-13,256.92,42196880,261.69,263.915,253.07,MSFT
2022-12-12,252.51,30665070,247.445,252.54,247.17,MSFT
2022-12-09,245.42,20609740,244.695,248.31,244.16,MSFT
2022-12-08,247.4,22611760,244.84,248.74,243.06,MSFT
2022-12-07,244.37,20481520,244.83,246.16,242.205,MSFT
2022-12-06,245.12,22463730,250.82,251.86,243.78,MSFT
2022-12-05,250.2,23435290,252.01,253.819,248.06,MSFT
2022-12-02,255.02,21528520,249.82,256.06,249.69,MSFT
2022-12-01,254.69,26041520,253.87,256.12,250.9156,MSFT
2022-11-30,255.14,47594240,240.57,255.33,239.86,MSFT
2022-11-29,240.33,17956310,241.4,242.79,238.21,MSFT
2022-11-28,241.76,24810270,246.08,246.65,240.8,MSFT
2022-11-25,247.49,9200772,247.31,248.7,246.73,MSFT
2022-11-23,247.58,19508460,245.105,248.28,244.27,MSFT
2022-11-22,245.03,19665700,243.59,245.31,240.71,MSFT
2022-11-21,242.05,26394700,241.43,244.67,241.19,MSFT
2022-11-18,241.22,27613520,243.51,243.74,239.03,MSFT
2022-11-17,241.68,23123540,237.78,243.25,237.63,MSFT
2022-11-16,241.73,24093270,242.79,243.8,240.42,MSFT
2022-11-15,241.97,31390120,245.66,247.0,240.03,MSFT
2022-11-14,241.55,31123340,241.985,243.91,239.21,MSFT
2022-11-11,247.11,34620250,242.99,247.99,241.93,MSFT
2022-11-10,242.98,46268020,235.43,243.33,235.0,MSFT
2022-11-09,224.51,27852910,227.37,228.6327,224.33,MSFT
2022-11-08,228.87,28192550,228.7,231.65,225.84,MSFT
2022-11-07,227.87,33497980,221.99,228.41,221.28,MSFT
2022-11-04,221.39,36789060,217.55,221.59,213.431,MSFT
2022-11-03,214.25,36633920,220.09,220.41,213.98,MSFT
2022-11-02,220.1,38407010,229.46,231.3,220.04,MSFT
2022-11-01,228.17,30592270,234.6,235.74,227.325,MSFT
2022-10-31,232.13,28357270,233.76,234.92,231.15,MSFT
2022-10-28,235.87,40647720,226.24,236.6,226.05,MSFT
2022-10-27,226.75,40424650,231.04,233.69,225.78,MSFT
2022-10-26,231.32,82684850,231.17,238.3,230.06,MSFT
2022-10-25,250.66,34775510,247.26,251.04,245.83,MSFT
2022-10-24,247.25,24911210,243.76,247.84,241.295,MSFT
2022-10-21,242.12,26299730,234.74,243.0,234.5,MSFT
2022-10-20,236.15,21811020,235.77,241.31,234.87,MSFT
2022-10-19,236.48,19985700,237.04,239.61,234.29,MSFT
2022-10-18,238.5,26329590,243.24,243.93,235.37,MSFT
2022-10-17,237.53,28142270,235.82,238.96,235.135,MSFT
2022-10-14,228.56,30198590,235.54,237.24,228.34,MSFT
2022-10-13,234.24,42551820,219.85,236.1,219.13,MSFT
2022-10-12,225.75,21903940,225.4,227.86,223.96,MSFT
2022-10-11,225.41,30473950,227.62,229.06,224.11,MSFT
2022-10-10,229.25,29743610,233.05,234.559,226.73,MSFT
2022-10-07,234.24,37769600,240.902,241.32,233.17,MSFT
2022-10-06,246.79,20239890,247.93,250.34,246.08,MSFT
2022-10-05,249.2,20347140,245.99,250.58,244.1,MSFT
2022-10-04,248.88,34888420,245.09,250.36,244.975,MSFT
2022-10-03,240.74,28880360,235.41,241.61,234.66,MSFT
2022-09-30,232.9,35694830,238.29,240.54,232.73,MSFT
2022-09-29,237.5,27484230,238.89,239.95,234.41,MSFT
2022-09-28,241.07,29029680,236.81,242.33,234.73,MSFT
2022-09-27,236.41,27018730,239.98,241.8,234.5,MSFT
2022-09-26,237.45,27694190,237.045,241.45,236.9,MSFT
2022-09-23,237.92,34176050,239.54,241.13,235.2,MSFT
2022-09-22,240.98,31061160,237.87,243.86,237.57,MSFT
2022-09-21,238.95,28625560,244.27,247.66,238.9,MSFT
2022-09-20,242.45,26660300,242.065,243.51,239.64,MSFT
2022-09-19,244.52,26826930,242.465,245.14,240.85,MSFT
2022-09-16,244.74,39791770,244.26,245.3,242.0627,MSFT
2022-09-15,245.38,31530950,249.77,251.4,244.02,MSFT
2022-09-14,252.22,23912950,253.53,254.23,249.86,MSFT
2022-09-13,251.99,33353320,258.84,260.4,251.59,MSFT
2022-09-12,266.65,18747690,265.78,267.45,265.16,MSFT
2022-09-09,264.46,22093190,260.5,265.23,260.29,MSFT
2022-09-08,258.52,20319910,257.51,260.43,254.79,MSFT
2022-09-07,258.09,24126700,254.7,258.83,253.22,MSFT
2022-09-06,253.25,21328240,256.2,257.83,251.94,MSFT
2022-09-02,256.06,22855380,261.695,264.74,254.47,MSFT
2022-09-01,260.4,23263430,258.87,260.89,255.41,MSFT
2022-08-31,261.47,24791830,265.39,267.11,261.33,MSFT
2022-08-30,262.97,22767070,266.67,267.05,260.66,MSFT
2022-08-29,265.23,20338540,265.85,267.4,263.85,MSFT
2022-08-26,268.09,27549310,279.08,280.34,267.98,MSFT
2022-08-25,278.85,16583410,277.33,279.02,274.52,MSFT
2022-08-24,275.79,18137020,275.41,277.23,275.11,MSFT
2022-08-23,276.44,17527410,276.44,278.86,275.4,MSFT
2022-08-22,277.75,25061070,282.08,282.46,277.22,MSFT
2022-08-19,286.15,20570030,288.9,289.25,285.56,MSFT
2022-08-18,290.17,17186190,290.189,291.91,289.08,MSFT
2022-08-17,291.32,18253360,289.74,293.35,289.47,MSFT
2022-08-16,292.71,18102880,291.99,294.04,290.42,MSFT
2022-08-15,293.47,18085650,291.0,294.18,290.11,MSFT
2022-08-12,291.91,22619680,288.48,291.91,286.94,MSFT
2022-08-11,287.02,20065940,290.85,291.21,286.51,MSFT
2022-08-10,289.16,24687850,288.17,289.81,286.94,MSFT
2022-08-09,282.3,23405240,279.64,283.08,277.61,MSFT
2022-08-08,280.32,18757820,284.05,285.92,279.32,MSFT
2022-08-05,282.91,16774610,279.15,283.65,278.68,MSFT
2022-08-04,283.65,18098670,281.8,283.8,280.1677,MSFT
2022-08-03,282.47,23518870,276.76,283.5,276.61,MSFT
2022-08-02,274.82,22754180,276.0,277.89,272.38,MSFT
2022-08-01,278.01,21539580,277.82,281.28,275.84,MSFT
2022-07-29,280.74,32152750,277.7,282.0,276.63,MSFT
2022-07-28,276.41,33459330,269.75,277.84,267.87,MSFT
2022-07-27,268.74,45994050,261.16,270.05,258.85,MSFT
2022-07-26,251.9,39347960,259.86,259.88,249.57,MSFT
2022-07-25,258.83,21056000,260.995,261.5,256.81,MSFT
2022-07-22,260.36,21881290,265.24,265.33,259.07,MSFT
2022-07-21,264.84,22404680,259.79,264.89,257.03,MSFT
2022-07-20,262.27,22788280,259.9,264.87,258.91,MSFT
2022-07-19,259.53,25012560,257.575,259.72,253.68,MSFT
2022-07-18,254.25,20975030,259.75,260.84,253.3,MSFT
2022-07-15,256.72,29774050,255.72,260.3699,254.7727,MSFT
2022-07-14,254.08,25102820,250.57,255.1374,245.94,MSFT
2022-07-13,252.72,29497420,250.19,253.55,248.11,MSFT
2022-07-12,253.67,35868450,265.88,265.94,252.04,MSFT
2022-07-11,264.51,19519110,265.65,266.53,262.18,MSFT
2022-07-08,267.66,19658750,264.79,268.1,263.285,MSFT
2022-07-07,268.4,20859870,265.12,269.055,265.02,MSFT
2022-07-06,266.21,23824420,263.75,267.99,262.4,MSFT
2022-07-05,262.85,22971630,256.16,262.98,254.74,MSFT
2022-07-01,259.58,22837690,256.39,259.77,254.61,MSFT
2022-06-30,256.83,31730870,257.05,259.53,252.9,MSFT
2022-06-29,260.26,20069840,257.59,261.97,255.76,MSFT
2022-06-28,256.48,27380250,263.98,266.91,256.32,MSFT
2022-06-27,264.89,24615110,268.205,268.3,263.28,MSFT
2022-06-24,267.7,33923230,261.808,267.98,261.72,MSFT
2022-06-23,258.86,25861450,255.57,259.37,253.63,MSFT
2022-06-22,253.13,25961220,251.89,257.17,250.37,MSFT
2022-06-21,253.74,29928300,250.255,254.75,249.51,MSFT
2022-06-17,247.65,43084780,244.7,250.5,244.03,MSFT
2022-06-16,244.97,33169160,245.98,247.4174,243.02,MSFT
2022-06-15,251.76,33111730,248.31,255.3,246.42,MSFT
2022-06-14,244.49,28651490,243.86,245.74,241.51,MSFT
2022-06-13,242.26,46135790,245.11,249.0242,241.53,MSFT
2022-06-10,252.99,31445840,260.58,260.58,252.53,MSFT
2022-06-09,264.79,26439730,267.78,272.7081,264.63,MSFT
2022-06-08,270.41,17372340,271.71,273.0,269.61,MSFT
2022-06-07,272.5,22860680,266.635,273.13,265.94,MSFT
2022-06-06,268.75,22400340,272.06,274.18,267.22,MSFT
2022-06-03,270.02,28058960,270.31,273.45,268.41,MSFT
2022-06-02,274.58,44008210,264.45,274.65,261.6,MSFT
2022-06-01,272.42,25292170,275.195,277.69,270.04,MSFT
2022-05-31,271.87,37827700,272.53,274.77,268.93,MSFT
2022-05-27,273.24,26910810,268.48,273.34,267.56,MSFT
2022-05-26,265.9,25002110,262.27,267.11,261.4294,MSFT
2022-05-25,262.52,28547950,258.14,264.58,257.125,MSFT
2022-05-24,259.62,29043900,257.89,261.33,253.5,MSFT
2022-05-23,260.65,33175380,255.49,261.5,253.43,MSFT
2022-05-20,252.56,39199280,257.24,258.54,246.44,MSFT
2022-05-19,253.14,32692290,253.9,257.67,251.88,MSFT
2022-05-18,254.08,31355990,263.0,263.6,252.77,MSFT
2022-05-17,266.82,28828800,266.11,268.33,262.46,MSFT
2022-05-16,261.5,32550930,259.955,265.82,255.78,MSFT
2022-05-13,261.12,34925090,257.35,263.04,255.35,MSFT
2022-05-12,255.35,51033800,257.69,259.88,250.02,MSFT
2022-05-11,260.55,48975900,265.68,271.36,259.3,MSFT
2022-05-10,269.5,39336420,271.69,273.75,265.07,MSFT
2022-05-09,264.58,47725950,270.06,272.36,263.32,MSFT
2022-05-06,274.73,37780320,274.805,279.25,271.27,MSFT
2022-05-05,277.35,43260390,285.54,286.35,274.34,MSFT
2022-05-04,289.98,33599320,282.59,290.88,276.73,MSFT
2022-05-03,281.78,25978610,283.96,284.13,280.15,MSFT
2022-05-02,284.47,35151110,277.71,284.94,276.22,MSFT
2022-04-29,277.52,37073920,288.61,289.88,276.5,MSFT
2022-04-28,289.63,33646570,285.185,290.98,281.4562,MSFT
2022-04-27,283.22,63477690,282.1,290.97,279.16,MSFT
2022-04-26,270.22,46518450,277.5,278.3599,270.0,MSFT
2022-04-25,280.72,35678850,273.29,281.11,270.77,MSFT
2022-04-22,274.03,29405800,281.68,283.2,273.38,MSFT
2022-04-21,280.81,29454590,288.58,293.3,280.06,MSFT
2022-04-20,286.36,22906670,289.4,289.7,285.3702,MSFT
2022-04-19,285.3,22297720,279.38,286.17,278.41,MSFT
2022-04-18,280.52,20778000,278.91,282.46,278.34,MSFT
2022-04-14,279.83,28221610,288.09,288.305,279.32,MSFT
2022-04-13,287.62,21907180,282.73,288.58,281.3,MSFT
2022-04-12,282.06,30966720,289.235,290.739,280.49,MSFT
2022-04-11,285.26,34569260,291.79,292.61,285.0,MSFT
2022-04-08,296.97,24361920,300.44,301.12,296.28,MSFT
2022-04-07,301.37,31411160,296.66,303.65,296.35,MSFT
2022-04-06,299.5,40110370,305.19,307.0,296.71,MSFT
2022-04-05,310.88,23156720,313.27,314.865,309.87,MSFT
2022-04-04,314.97,24335870,310.09,315.11,309.71,MSFT
2022-04-01,309.42,27110530,309.37,310.13,305.54,MSFT
2022-03-31,308.31,33422070,313.9,315.14,307.89,MSFT
2022-03-30,313.86,28163560,313.76,315.95,311.58,MSFT
2022-03-29,315.41,30393400,313.91,315.82,309.05,MSFT
2022-03-28,310.7,29578190,304.33,310.8,304.33,MSFT
2022-03-25,303.68,22566450,305.23,305.5,299.2855,MSFT
2022-03-24,304.1,24484460,299.14,304.2,298.315,MSFT
2022-03-23,299.49,25715380,300.51,303.23,297.7201,MSFT
2022-03-22,304.06,27599690,299.8,305.0,298.77,MSFT
2022-03-21,299.16,28351250,298.89,300.14,294.9,MSFT
2022-03-18,300.43,43390630,295.37,301.0,292.73,MSFT
2022-03-17,295.22,30816630,293.29,295.61,289.37,MSFT
2022-03-16,294.39,37826330,289.11,294.57,283.2,MSFT
2022-03-15,287.15,34245090,280.35,287.82,278.725,MSFT
2022-03-14,276.44,30660750,280.34,285.3992,275.82,MSFT
2022-03-11,280.07,27209330,287.96,289.51,279.43,MSFT
2022-03-10,285.59,30628010,283.02,286.6,280.58,MSFT
2022-03-09,288.5,35204480,283.44,289.6,280.78,MSFT
2022-03-08,275.85,48159480,277.8,283.96,270.0,MSFT
2022-03-07,278.91,43157180,288.53,289.69,278.53,MSFT
2022-03-04,289.86,32369660,294.29,295.66,287.165,MSFT
2022-03-03,295.92,27314470,302.89,303.13,294.05,MSFT
2022-03-02,300.19,31873010,295.36,301.47,293.698,MSFT
2022-03-01,294.95,31217780,296.4,299.97,292.15,MSFT
2022-02-28,298.79,34627460,294.31,299.14,293.0,MSFT
2022-02-25,297.31,32546720,295.14,297.63,291.655,MSFT
2022-02-24,294.59,56989690,272.51,295.16,271.52,MSFT
2022-02-23,280.27,37811170,290.18,291.7,280.1,MSFT
2022-02-22,287.72,41736120,285.0,291.54,284.5,MSFT
2022-02-18,287.93,34264010,293.05,293.86,286.305,MSFT
2022-02-17,290.73,32461580,296.36,296.8,290.0,MSFT
2022-02-16,299.5,29982120,298.365,300.87,293.68,MSFT
2022-02-15,300.47,27379490,300.008,300.8,297.02,MSFT
2022-02-14,295.0,36359490,293.77,296.76,291.35,MSFT
2022-02-11,295.04,39175620,303.19,304.29,294.22,MSFT
2022-02-10,302.38,45386200,304.04,309.12,300.7,MSFT
2022-02-09,311.21,31284670,309.865,311.93,307.39,MSFT
2022-02-08,304.56,32421190,301.25,305.561,299.95,MSFT
2022-02-07,300.95,28533290,306.17,307.84,299.9,MSFT
2022-02-04,305.94,35096490,300.21,308.8,299.97,MSFT
2022-02-03,301.25,43729970,309.49,311.23,299.96,MSFT
2022-02-02,313.46,36635990,309.63,315.12,308.88,MSFT
2022-02-01,308.76,40950400,310.41,310.63,305.1293,MSFT
2022-01-31,310.98,46444540,308.95,312.38,306.37,MSFT
2022-01-28,308.26,49743700,300.23,308.48,294.45,MSFT
2022-01-27,299.84,53481320,302.66,307.3,297.93,MSFT
2022-01-26,296.71,90428850,307.985,308.5,293.03,MSFT
2022-01-25,288.49,72848640,291.52,294.99,285.17,MSFT
2022-01-24,296.37,86035390,292.2,297.11,276.05,MSFT
2022-01-21,296.03,57984400,302.685,304.11,295.61,MSFT
2022-01-20,301.6,35380680,309.07,311.6494,301.14,MSFT
2022-01-19,303.33,45933860,306.29,313.9093,302.7,MSFT
2022-01-18,302.65,42434110,304.07,309.8,301.74,MSFT
2022-01-14,310.2,39846410,304.25,310.82,303.75,MSFT
2022-01-13,304.8,45365980,320.466,320.88,304.0,MSFT
2022-01-12,318.27,34372220,319.67,323.41,317.08,MSFT
2022-01-11,314.98,29386770,313.38,316.61,309.89,MSFT
2022-01-10,314.27,44289470,309.485,314.72,304.69,MSFT
2022-01-07,314.04,32720020,314.15,316.5,310.09,MSFT
2022-01-06,313.88,39646150,313.15,318.7,311.49,MSFT
2022-01-05,316.38,40054330,325.86,326.07,315.98,MSFT
2022-01-04,329.01,32674310,334.83,335.2,326.12,MSFT
2022-01-03,334.75,28918010,335.35,338.0,329.78,MSFT
2021-12-31,336.32,18000800,338.51,339.355,335.85,MSFT
2021-12-30,339.32,15994470,341.91,343.13,338.82,MSFT
2021-12-29,341.95,15041960,341.3,344.3,339.68,MSFT
2021-12-28,341.25,15661470,343.15,343.81,340.32,MSFT
2021-12-27,342.45,19947030,335.46,342.48,335.43,MSFT
2021-12-23,334.69,19617850,332.75,336.39,332.73,MSFT
2021-12-22,333.2,24831490,328.3,333.605,325.75,MSFT
2021-12-21,327.29,24740600,323.29,327.73,319.8,MSFT
2021-12-20,319.91,28326530,320.05,322.8,317.57,MSFT
2021-12-17,323.8,47983710,320.88,324.92,317.25,MSFT
2021-12-16,324.9,35034830,335.71,336.76,323.02,MSFT
2021-12-15,334.65,35381120,328.61,335.19,324.5,MSFT
2021-12-14,328.34,44438700,333.22,334.64,324.11,MSFT
2021-12-13,339.4,28899430,340.68,343.79,339.08,MSFT
2021-12-10,342.54,38095690,334.98,343.0,334.79,MSFT
2021-12-09,333.1,22214160,334.41,336.489,332.12,MSFT
2021-12-08,334.97,24760990,335.31,335.5,330.8,MSFT
2021-12-07,334.92,31021940,331.64,335.8,330.1,MSFT
2021-12-06,326.19,30032560,323.95,327.45,319.23,MSFT
2021-12-03,323.01,41779280,331.99,332.7,318.03,MSFT
2021-12-02,329.49,30765980,330.3,333.49,327.8028,MSFT
2021-12-01,330.08,33401150,335.13,339.28,329.39,MSFT
2021-11-30,330.59,42885610,335.32,337.78,328.99,MSFT
2021-11-29,336.63,28563480,334.94,339.03,334.74,MSFT
2021-11-26,329.68,24217240,334.35,337.93,328.12,MSFT
2021-11-24,337.91,21661310,336.28,338.16,333.911,MSFT
2021-11-23,337.68,30427560,337.05,339.45,333.56,MSFT
2021-11-22,339.83,31031110,344.62,349.67,339.55,MSFT
2021-11-19,343.11,21963400,342.64,345.1,342.2,MSFT
2021-11-18,341.27,22463530,338.18,342.45,337.12,MSFT
2021-11-17,339.12,19053380,338.94,342.19,338.0,MSFT
2021-11-16,339.51,20886830,335.68,340.67,335.51,MSFT
2021-11-15,336.07,16723010,337.54,337.88,334.034,MSFT
2021-11-12,336.72,23831050,333.92,337.23,333.79,MSFT
2021-11-11,332.43,16849840,331.25,333.7746,330.51,MSFT
2021-11-10,330.8,25500940,334.57,334.6303,329.92,MSFT
